index,label,color,shape,chimbeom,beonjim,result
8222,010_001_6,3,1,2,1,0
8223,010_001_60,3,1,2,1,0
8224,010_001_61,3,1,2,1,0
8225,010_001_63,3,1,2,1,0
8226,010_001_64,3,1,2,1,0
8227,010_001_74,3,2,2,1,0
8228,010_001_75,3,2,2,1,0
8229,010_001_76,3,2,2,1,0
8230,010_001_77,3,2,2,1,0
8231,010_001_78,2,1,1,2,0
8232,010_001_79,4,1,1,4,0
8233,010_001_8,3,1,3,2,0
8234,010_001_81,2,1,1,2,0
8235,010_001_82,2,1,1,2,0
8236,010_001_83,4,1,1,4,0
8237,010_001_84,2,1,1,2,0
8238,010_001_85,2,1,1,2,0
8239,010_001_99,3,2,2,1,0
8240,010_002_1,1,1,3,2,0
8241,010_002_33,0,1,1,2,0
8242,010_002_34,1,1,2,2,0
8243,010_002_35,1,1,2,2,0
8244,010_002_36,1,1,2,2,0
8245,010_002_37,1,1,2,2,0
8246,010_002_40,2,1,3,2,0
8247,010_002_41,3,2,2,1,0
8248,010_002_42,2,1,3,2,0
8249,010_002_43,2,1,3,2,0
8250,010_002_44,1,1,3,2,0
8251,010_002_45,1,1,3,2,0
8252,010_002_46,3,2,3,2,0
8253,010_002_47,1,1,3,2,0
8254,010_002_48,2,2,3,4,0
8255,010_002_49,2,2,3,4,0
8256,010_002_52,2,1,1,2,0
8257,010_002_72,2,1,1,2,0
8258,010_002_74,2,1,1,2,0
8259,010_002_75,0,1,1,2,0
8260,010_002_76,2,1,1,2,0
8261,010_002_77,2,1,1,2,0
8262,010_002_78,2,1,1,2,0
8263,010_002_81,2,1,1,2,0
8264,010_003_22,2,1,1,2,0
8265,010_003_31,2,1,1,2,0
8266,010_003_32,2,1,1,2,0
8267,010_003_33,2,1,1,2,0
8268,010_003_36,2,1,1,2,0
8269,010_003_37,2,1,1,2,0
8270,010_003_38,2,1,1,2,0
8271,010_003_39,2,1,1,2,0
8272,010_003_40,2,1,1,2,0
8273,010_003_41,2,1,1,2,0
8274,010_003_42,2,1,1,2,0
8275,010_003_43,2,1,1,2,0
8276,010_003_7,1,1,1,2,0
8277,010_004_1,1,1,1,2,0
8278,010_004_18,2,1,1,2,0
8279,010_004_2,1,1,2,2,0
8280,010_004_26,2,1,1,2,0
8281,010_004_28,2,1,1,2,0
8282,010_004_4,1,1,2,2,0
8283,010_004_6,2,1,1,2,0
8284,010_004_64,2,1,1,2,0
8285,010_004_7,2,1,1,2,0
8286,010_004_72,3,1,2,2,0
8287,010_004_73,2,1,1,1,0
8288,010_004_74,2,1,1,2,0
8289,010_005_1,1,1,3,2,0
8290,010_005_10,1,1,3,2,0
8291,010_005_11,1,1,3,2,0
8292,010_005_12,3,1,3,2,0
8293,010_005_13,3,1,3,2,0
8294,010_005_14,2,2,1,0,0
8295,010_005_15,4,2,1,0,0
8296,010_005_16,3,1,2,2,0
8297,010_005_17,1,1,3,2,0
8298,010_005_2,4,2,1,0,0
8299,010_005_20,4,2,1,0,0
8300,010_005_21,4,2,1,0,0
8301,010_005_22,4,2,1,0,0
8302,010_005_23,4,2,1,0,0
8303,010_005_25,0,2,3,2,0
8304,010_005_26,2,1,1,2,0
8305,010_005_27,2,1,1,2,0
8306,010_005_28,2,1,1,0,0
8307,010_005_29,2,1,1,2,0
8308,010_005_30,2,1,1,2,0
8309,010_005_31,0,2,1,2,0
8310,010_005_32,4,2,1,0,0
8311,010_005_33,4,2,1,0,0
8312,010_005_34,2,1,1,2,0
8313,010_005_35,2,1,1,2,0
8314,010_005_36,4,2,1,0,0
8315,010_005_37,2,1,1,2,0
8316,010_005_38,2,1,1,1,0
8317,010_005_4,1,1,1,2,0
8318,010_005_42,2,1,1,2,0
8319,010_005_43,4,2,1,0,0
8320,010_005_44,4,2,1,0,0
8321,010_005_5,1,1,2,2,0
8322,010_005_6,1,1,1,2,0
8323,010_005_7,4,2,1,0,0
8324,010_005_8,4,2,1,0,0
8325,010_005_9,3,1,3,2,0
8326,010_006_1,1,1,2,2,0
8327,010_006_10,2,1,1,2,0
8328,010_006_12,2,1,1,2,0
8329,010_006_13,0,2,3,2,0
8330,010_006_16,2,1,1,2,0
8331,010_006_17,2,1,1,2,0
8332,010_006_2,0,2,1,2,0
8333,010_006_35,2,1,1,2,0
8334,010_006_39,2,1,1,2,0
8335,010_006_40,2,1,1,2,0
8336,010_006_41,2,1,1,2,0
8337,010_006_7,2,1,1,2,0
8338,010_006_8,0,1,1,2,0
8339,010_006_9,2,1,1,2,0
8340,010_007_1,1,1,2,2,0
8341,010_007_10,2,1,1,2,0
8342,010_007_14,2,1,1,2,0
8343,010_007_15,2,1,1,2,0
8344,010_007_16,2,1,1,2,0
8345,010_008_11,2,1,1,2,0
8346,010_008_2,1,1,1,2,0
8347,010_008_25,2,1,1,2,0
8348,010_008_26,2,1,1,2,0
8349,010_009_10,1,1,1,2,0
8350,010_009_11,1,1,1,2,0
8351,010_009_12,2,1,3,2,0
8352,010_009_13,2,1,1,2,0
8353,010_009_18,2,1,1,2,0
8354,010_009_19,2,1,1,2,0
8355,010_009_2,1,1,2,2,0
8356,010_009_24,2,1,1,2,0
8357,010_009_27,2,1,1,0,0
8358,010_009_3,1,1,2,2,0
8359,010_009_4,3,1,3,2,0
8360,010_009_41,2,1,1,2,0
8361,010_009_43,0,2,1,2,0
8362,010_009_44,0,2,1,2,0
8363,010_009_45,0,2,1,2,0
8364,010_009_48,2,1,1,2,0
8365,010_009_5,3,1,3,2,0
8366,010_009_6,1,1,3,2,0
8367,010_009_7,2,1,2,2,0
8368,010_009_8,2,1,3,1,0
8369,010_009_9,1,1,3,2,0
8370,010_010_1,1,1,1,2,0
8371,010_010_19,2,1,1,2,0
8372,010_010_2,1,1,2,2,0
8373,010_010_3,1,1,1,2,0
8374,010_010_4,2,1,1,2,0
8375,010_010_40,1,1,2,2,0
8376,010_010_5,2,1,1,1,0
8377,010_010_6,2,1,1,2,0
8378,010_011_1,1,1,3,1,0
8379,010_011_10,1,1,3,2,0
8380,010_011_12,2,2,1,1,0
8381,010_011_14,1,1,2,2,0
8382,010_011_15,1,2,1,2,0
8383,010_011_16,1,1,3,2,0
8384,010_011_17,1,1,3,2,0
8385,010_011_18,1,1,3,2,0
8386,010_011_19,1,1,3,2,0
8387,010_011_21,2,1,1,2,0
8388,010_011_24,2,1,1,2,0
8389,010_011_3,1,1,3,2,0
8390,010_011_30,2,1,1,2,0
8391,010_011_4,2,1,1,2,0
8392,010_011_6,1,1,3,2,0
8393,010_011_7,1,2,1,2,0
8394,010_011_8,1,1,1,2,0
8395,010_011_9,1,2,2,2,0
8396,010_012_1,1,1,3,2,0
8397,010_012_11,3,1,2,2,0
8398,010_012_15,2,1,1,2,0
8399,010_012_16,2,1,1,2,0
8400,010_012_17,2,1,1,2,0
8401,010_012_18,2,1,1,2,0
8402,010_012_2,1,1,3,2,0
8403,010_012_3,1,1,3,2,0
8404,010_012_5,1,1,3,2,0
8405,010_012_6,1,1,3,2,0
8406,010_012_7,3,2,3,1,0
8407,010_012_8,1,2,3,2,0
8408,010_013_10,2,1,1,2,0
8409,010_013_11,2,1,1,2,0
8410,010_013_12,2,1,1,2,0
8411,010_013_13,2,1,1,2,0
8412,010_013_14,2,1,1,2,0
8413,010_013_2,3,1,2,2,0
8414,010_013_20,2,1,1,2,0
8415,010_013_21,2,1,1,2,0
8416,010_013_22,2,1,1,2,0
8417,010_013_23,2,1,1,2,0
8418,010_013_24,2,1,1,2,0
8419,010_013_25,2,2,1,2,0
8420,010_013_26,2,1,1,2,0
8421,010_013_27,2,1,1,2,0
8422,010_013_4,3,1,2,2,0
8423,010_013_7,2,1,1,2,0
8424,010_013_8,2,1,1,2,0
8425,010_014_1,1,1,1,2,0
8426,010_014_10,2,1,1,2,0
8427,010_014_11,2,1,1,2,0
8428,010_014_13,2,1,1,2,0
8429,010_014_14,2,1,1,2,0
8430,010_014_15,2,1,1,2,0
8431,010_014_17,2,1,1,2,0
8432,010_014_2,1,1,2,2,0
8433,010_014_3,1,1,2,2,0
8434,010_014_32,2,1,1,2,0
8435,010_014_36,2,1,1,2,0
8436,010_014_37,2,1,1,2,0
8437,010_014_4,1,1,2,2,0
8438,010_014_40,1,1,2,2,0
8439,010_014_41,2,1,1,2,0
8440,010_014_8,2,1,1,2,0
8441,010_014_9,2,1,1,2,0
8442,010_015_1,2,1,1,2,0
8443,010_015_10,2,1,1,2,0
8444,010_015_11,2,1,1,2,0
8445,010_015_13,2,1,1,2,0
8446,010_015_18,1,1,1,2,0
8447,010_015_19,2,1,1,2,0
8448,010_015_2,1,1,2,2,0
8449,010_015_20,2,1,1,2,0
8450,010_015_21,2,1,1,2,0
8451,010_015_22,2,1,1,2,0
8452,010_015_23,2,1,1,2,0
8453,010_015_3,2,1,1,2,0
8454,010_015_6,2,1,1,2,0
8455,010_015_7,2,1,1,2,0
8456,010_015_8,2,1,1,2,0
8457,010_016_1,3,1,3,2,0
8458,010_016_10,2,1,2,2,0
8459,010_016_11,3,1,2,2,0
8460,010_016_12,2,1,3,2,0
8461,010_016_13,3,1,2,2,0
8462,010_016_15,0,1,2,2,0
8463,010_016_16,0,1,2,2,0
8464,010_016_17,3,1,2,2,0
8465,010_016_18,1,1,1,2,0
8466,010_016_19,1,1,3,2,0
8467,010_016_2,1,1,1,2,0
8468,010_016_21,2,1,2,2,0
8469,010_016_22,1,1,3,2,0
8470,010_016_23,3,2,3,2,0
8471,010_016_24,3,2,3,2,0
8472,010_016_25,3,1,2,2,0
8473,010_016_26,2,1,1,2,0
8474,010_016_27,3,2,3,2,0
8475,010_016_29,0,1,2,2,0
8476,010_016_30,0,1,2,2,0
8477,010_016_31,2,1,1,2,0
8478,010_016_32,1,1,3,2,0
8479,010_016_33,2,1,1,2,0
8480,010_016_36,2,1,1,2,0
8481,010_016_4,0,1,2,2,0
8482,010_016_40,2,1,1,2,0
8483,010_016_43,2,1,1,2,0
8484,010_016_44,2,2,1,1,0
8485,010_016_5,2,1,1,2,0
8486,010_016_6,2,1,1,2,0
8487,010_016_7,1,1,2,2,0
8488,010_016_77,2,1,1,2,0
8489,010_016_79,2,1,1,2,0
8490,010_016_86,1,1,2,2,0
8491,010_016_87,2,1,1,2,0
8492,010_016_9,2,1,2,4,0
8493,010_017_1,2,1,1,2,0
8494,010_017_15,2,1,1,2,0
8495,010_017_16,2,1,1,2,0
8496,010_017_17,2,1,1,2,0
8497,010_017_18,2,1,1,2,0
8498,010_017_2,2,1,1,2,0
8499,010_017_3,1,1,2,2,0
8500,010_017_36,2,1,1,1,0
8501,010_017_6,2,1,1,2,0
8502,010_017_67,2,1,1,2,0
8503,010_017_8,2,1,1,2,0
8504,010_017_86,2,1,1,2,0
8505,010_017_87,2,1,1,2,0
8506,010_018_1,1,1,2,2,0
8507,010_018_13,1,1,3,2,0
8508,010_018_14,1,1,3,2,0
8509,010_018_15,1,1,3,2,0
8510,010_018_16,1,1,3,2,0
8511,010_018_17,1,1,3,2,0
8512,010_018_18,1,1,3,2,0
8513,010_018_19,1,1,3,2,0
8514,010_018_2,1,1,2,2,0
8515,010_018_20,1,1,3,2,0
8516,010_018_21,1,1,3,2,0
8517,010_018_22,2,1,3,1,0
8518,010_018_23,2,1,1,1,0
8519,010_018_25,2,1,1,1,0
8520,010_018_3,1,1,2,2,0
8521,010_018_30,2,1,1,2,0
8522,010_018_4,1,1,2,2,0
8523,010_018_5,3,1,3,1,0
8524,010_018_6,2,1,1,2,0
8525,010_018_62,2,1,1,2,0
8526,010_018_7,2,1,1,4,0
8527,010_018_9,1,1,3,2,0
8528,010_019_1,2,1,2,1,0
8529,010_019_10,3,2,2,1,0
8530,010_019_11,2,1,2,2,0
8531,010_019_12,2,1,1,2,0
8532,010_019_13,1,1,3,1,0
8533,010_019_14,2,1,1,2,0
8534,010_019_15,2,1,1,2,0
8535,010_019_16,2,1,1,2,0
8536,010_019_26,2,2,1,4,0
8537,010_019_27,2,1,1,2,0
8538,010_019_28,2,1,1,2,0
8539,010_019_29,2,1,1,2,0
8540,010_019_3,2,1,1,2,0
8541,010_019_30,2,1,1,2,0
8542,010_019_31,2,1,1,2,0
8543,010_019_32,2,2,1,2,0
8544,010_019_33,2,1,1,2,0
8545,010_019_34,2,1,1,2,0
8546,010_019_35,2,1,1,2,0
8547,010_019_36,2,1,1,2,0
8548,010_019_37,2,2,1,1,0
8549,010_019_38,2,1,1,2,0
8550,010_019_4,1,1,3,2,0
8551,010_019_5,2,1,3,1,0
8552,010_019_7,2,2,1,4,0
8553,010_019_8,2,2,1,1,0
8554,010_019_9,2,1,1,2,0
8555,010_020_1,3,1,3,2,0
8556,010_020_10,3,1,1,1,0
8557,010_020_11,3,1,1,2,0
8558,010_020_12,3,1,3,1,0
8559,010_020_13,3,1,2,1,0
8560,010_020_14,3,1,2,1,0
8561,010_020_15,2,1,1,2,0
8562,010_020_19,3,1,3,1,0
8563,010_020_20,3,2,2,1,0
8564,010_020_21,3,2,2,1,0
8565,010_020_22,3,1,3,1,0
8566,010_020_23,3,2,2,1,0
8567,010_020_24,3,2,2,1,0
8568,010_020_25,1,1,3,2,0
8569,010_020_26,3,1,1,1,0
8570,010_020_27,2,1,3,1,0
8571,010_020_28,1,1,1,2,0
8572,010_020_29,1,1,3,2,0
8573,010_020_3,3,1,2,1,0
8574,010_020_30,2,1,1,2,0
8575,010_020_31,3,1,2,1,0
8576,010_020_32,3,1,2,1,0
8577,010_020_33,3,1,2,1,0
8578,010_020_39,2,1,1,2,0
8579,010_020_4,3,1,2,1,0
8580,010_020_40,2,1,1,2,0
8581,010_020_41,2,1,1,4,0
8582,010_020_42,2,1,1,2,0
8583,010_020_43,2,1,1,2,0
8584,010_020_44,2,1,1,2,0
8585,010_020_46,2,2,1,2,0
8586,010_020_47,2,1,1,2,0
8587,010_020_5,3,2,2,1,0
8588,010_020_51,1,1,1,2,0
8589,010_020_52,2,1,1,2,0
8590,010_020_53,2,1,1,2,0
8591,010_020_54,2,1,1,2,0
8592,010_020_7,3,1,2,1,0
8593,010_020_8,4,1,1,4,0
8594,010_020_9,2,1,2,4,0
8595,010_021_1,1,1,3,2,0
8596,010_021_10,2,1,2,2,0
8597,010_021_12,2,1,2,1,0
8598,010_021_13,3,1,2,1,0
8599,010_021_14,3,1,2,2,0
8600,010_021_15,1,1,3,2,0
8601,010_021_16,2,1,1,2,0
8602,010_021_17,2,1,1,1,0
8603,010_021_18,3,1,3,2,0
8604,010_021_20,2,1,1,2,0
8605,010_021_22,2,1,1,2,0
8606,010_021_23,3,1,1,2,0
8607,010_021_24,3,1,2,1,0
8608,010_021_28,2,1,1,1,0
8609,010_021_3,3,1,2,1,0
8610,010_021_31,2,1,1,2,0
8611,010_021_32,2,1,1,2,0
8612,010_021_33,2,1,1,2,0
8613,010_021_4,1,1,1,2,0
8614,010_021_5,2,2,1,3,0
8615,010_021_6,1,1,3,2,0
8616,010_021_62,2,1,1,2,0
8617,010_021_69,2,1,1,2,0
8618,010_021_7,1,1,2,2,0
8619,010_021_75,2,1,1,2,0
8620,010_021_76,2,1,1,2,0
8621,010_021_8,2,1,1,2,0
8622,010_021_9,2,1,1,1,0
8623,010_022_1,1,1,3,2,0
8624,010_022_10,1,1,2,2,0
8625,010_022_13,1,1,2,2,0
8626,010_022_14,1,1,2,2,0
8627,010_022_17,3,2,2,2,0
8628,010_022_18,3,2,2,2,0
8629,010_022_19,1,1,2,2,0
8630,010_022_2,3,2,2,2,0
8631,010_022_20,1,1,2,2,0
8632,010_022_21,2,1,1,2,0
8633,010_022_22,1,1,1,2,0
8634,010_022_23,1,1,3,2,0
8635,010_022_24,1,1,1,2,0
8636,010_022_25,3,2,2,2,0
8637,010_022_26,3,2,3,2,0
8638,010_022_27,3,1,3,2,0
8639,010_022_28,2,1,1,2,0
8640,010_022_3,1,1,1,2,0
8641,010_022_30,1,1,3,2,0
8642,010_022_31,3,1,3,2,0
8643,010_022_32,3,2,1,1,0
8644,010_022_34,1,1,2,2,0
8645,010_022_35,2,1,1,2,0
8646,010_022_37,2,1,1,2,0
8647,010_022_50,2,1,1,2,0
8648,010_022_51,2,1,1,2,0
8649,010_022_52,2,1,1,2,0
8650,010_022_53,2,1,1,2,0
8651,010_022_54,2,1,1,2,0
8652,010_023_1,1,2,1,0,0
8653,010_023_10,1,1,3,2,0
8654,010_023_11,2,1,3,2,0
8655,010_023_12,1,1,3,2,0
8656,010_023_13,1,2,3,2,0
8657,010_023_14,2,1,1,1,0
8658,010_023_15,3,2,2,2,0
8659,010_023_16,1,1,3,2,0
8660,010_023_17,2,1,1,2,0
8661,010_023_2,4,2,1,0,0
8662,010_023_26,2,1,1,1,0
8663,010_023_27,2,1,1,2,0
8664,010_023_6,1,1,1,2,0
8665,010_023_7,4,2,1,0,0
8666,010_023_8,3,1,3,2,0
8667,010_023_9,3,1,2,2,0
8668,010_024_1,1,1,2,2,0
8669,010_024_10,2,1,1,2,0
8670,010_024_2,1,1,1,2,0
8671,010_024_24,2,1,1,1,0
8672,010_024_25,2,1,1,2,0
8673,010_024_26,0,2,1,2,0
8674,010_024_27,2,1,1,2,0
8675,010_024_3,2,1,1,1,0
8676,010_024_39,2,1,1,2,0
8677,010_024_4,2,1,1,2,0
8678,010_024_56,2,1,1,2,0
8679,010_024_7,2,1,1,2,0
8680,010_024_78,0,1,2,2,0
8681,010_024_8,2,1,1,2,0
8682,010_024_9,2,1,1,2,0
8683,011_001_10,2,1,1,2,0
8684,011_001_49,0,1,1,1,0
8685,011_001_5,1,1,1,2,0
8686,011_001_50,0,2,3,2,0
8687,011_001_6,1,1,1,2,0
8688,011_001_7,1,1,2,2,0
8689,011_001_76,2,1,1,2,0
8690,011_001_77,2,1,1,1,0
8691,011_001_78,2,1,1,2,0
8692,011_001_79,2,1,1,2,0
8693,011_001_80,2,1,1,2,0
8694,011_001_89,2,1,1,2,0
8695,011_001_9,2,1,1,2,0
8696,011_001_90,2,1,1,2,0
8697,011_001_91,2,1,1,2,0
8698,011_002_12,2,1,1,2,0
8699,011_002_13,0,1,2,2,0
8700,011_002_14,2,1,1,2,0
8701,011_002_15,2,1,1,2,0
8702,011_002_16,0,1,3,2,0
8703,011_002_18,0,1,3,2,0
8704,011_002_34,2,1,1,2,0
8705,011_002_36,2,1,1,2,0
8706,011_002_37,2,1,1,2,0
8707,011_002_38,2,1,1,2,0
8708,011_002_39,2,1,1,2,0
8709,011_002_40,2,1,1,2,0
8710,011_002_41,2,1,1,2,0
8711,011_003_10,2,1,1,2,0
8712,011_003_24,2,1,1,2,0
8713,011_003_25,2,1,1,2,0
8714,011_003_28,2,1,1,2,0
8715,011_003_32,2,1,1,2,0
8716,011_003_33,2,1,1,2,0
8717,011_003_34,2,1,1,2,0
8718,011_003_5,0,1,1,2,0
8719,011_003_6,0,1,2,2,0
8720,011_003_7,2,1,1,2,0
8721,011_003_8,2,1,1,2,0
8722,011_003_9,2,1,1,2,0
8723,011_004_1,2,1,1,1,0
8724,011_004_10,2,1,1,2,0
8725,011_004_12,2,1,1,2,0
8726,011_004_13,2,1,1,2,0
8727,011_004_14,2,1,1,2,0
8728,011_004_15,2,1,1,2,0
8729,011_004_16,2,1,1,2,0
8730,011_004_17,2,1,1,2,0
8731,011_004_2,1,1,1,2,0
8732,011_004_35,2,1,1,2,0
8733,011_004_36,2,1,1,2,0
8734,011_004_38,2,1,1,2,0
8735,011_004_39,2,1,1,2,0
8736,011_004_4,2,1,1,2,0
8737,011_004_6,2,1,1,2,0
8738,011_004_7,2,1,1,2,0
8739,011_004_8,2,2,1,2,0
8740,011_004_9,2,1,1,2,0
8741,011_005_1,1,1,2,2,0
8742,011_005_15,2,1,1,2,0
8743,011_005_17,2,1,1,2,0
8744,011_005_18,2,1,1,2,0
8745,011_005_3,1,1,2,2,0
8746,011_005_4,0,2,1,2,0
8747,011_005_5,2,1,1,2,0
8748,011_005_6,0,2,1,2,0
8749,011_005_7,2,1,1,2,0
8750,011_005_8,2,1,1,2,0
8751,011_006_1,1,1,2,2,0
8752,011_006_10,2,1,1,2,0
8753,011_006_11,2,2,1,2,0
8754,011_006_15,2,1,1,2,0
8755,011_006_2,1,1,2,2,0
8756,011_006_20,2,1,1,2,0
8757,011_006_4,2,1,1,2,0
8758,011_006_5,2,1,1,2,0
8759,011_006_7,2,1,1,2,0
8760,011_006_8,2,1,1,2,0
8761,011_006_9,0,1,1,2,0
8762,011_007_14,2,1,1,2,0
8763,011_007_15,2,1,1,2,0
8764,011_007_16,2,1,1,2,0
8765,011_007_18,2,1,1,2,0
8766,011_007_20,2,1,1,2,0
8767,011_007_21,2,1,1,2,0
8768,011_007_3,1,1,2,2,0
8769,011_007_36,2,1,1,2,0
8770,011_007_37,2,1,1,2,0
8771,011_007_38,2,1,1,2,0
8772,011_007_39,2,1,1,2,0
8773,011_007_4,1,1,2,2,0
8774,011_007_40,2,2,1,2,0
8775,011_007_5,1,1,1,2,0
8776,011_007_6,1,1,2,2,0
8777,011_007_7,1,1,3,2,0
8778,011_007_8,2,1,1,2,0
8779,011_008_1,1,1,2,2,0
8780,011_008_10,2,1,1,2,0
8781,011_008_2,1,1,2,2,0
8782,011_008_27,2,1,1,2,0
8783,011_008_28,2,1,1,2,0
8784,011_008_3,1,1,2,2,0
8785,011_008_32,2,1,1,2,0
8786,011_008_4,2,1,1,2,0
8787,011_008_5,2,1,1,2,0
8788,011_008_8,2,1,1,2,0
8789,011_009_1,1,1,2,2,0
8790,011_009_10,2,1,1,2,0
8791,011_009_11,2,1,1,2,0
8792,011_009_2,1,1,1,2,0
8793,011_009_3,2,1,1,2,0
8794,011_009_7,2,1,1,2,0
8795,011_009_8,2,1,1,2,0
8796,011_010_1,1,1,1,2,0
8797,011_010_14,2,1,1,2,0
8798,011_010_2,2,1,1,2,0
8799,011_010_4,2,1,1,2,0
8800,011_010_5,0,2,1,2,0
8801,011_010_56,2,1,1,2,0
8802,011_010_57,2,2,1,2,0
8803,011_010_58,2,2,1,2,0
8804,011_010_59,2,2,1,2,0
8805,011_010_60,2,2,1,2,0
8806,011_010_61,2,1,1,2,0
8807,011_010_62,2,1,1,1,0
8808,011_010_63,2,1,1,1,0
8809,011_010_7,2,1,1,2,0
8810,011_010_8,2,1,1,2,0
8811,011_011_1,1,1,3,2,0
8812,011_011_13,3,1,2,1,0
8813,011_011_14,3,1,3,1,0
8814,011_011_15,3,1,3,1,0
8815,011_011_16,1,1,3,2,0
8816,011_011_17,2,1,3,1,0
8817,011_011_18,0,2,1,2,0
8818,011_011_19,3,1,3,1,0
8819,011_011_22,2,1,1,2,0
8820,011_011_23,2,1,1,2,0
8821,011_011_24,2,1,1,2,0
8822,011_011_25,0,2,1,2,0
8823,011_011_27,0,2,1,2,0
8824,011_011_3,3,1,2,1,0
8825,011_011_32,2,1,1,2,0
8826,011_011_33,2,1,1,2,0
8827,011_011_34,2,1,1,2,0
8828,011_011_35,2,1,1,2,0
8829,011_011_36,2,1,1,2,0
8830,011_011_37,2,1,1,2,0
8831,011_011_40,0,2,1,2,0
8832,011_011_5,3,2,2,1,0
8833,011_012_1,2,1,3,2,0
8834,011_012_10,2,1,1,2,0
8835,011_012_11,2,1,1,2,0
8836,011_012_14,2,1,1,2,0
8837,011_012_2,1,1,3,2,0
8838,011_012_3,1,1,2,2,0
8839,011_012_31,2,1,1,2,0
8840,011_012_38,2,1,1,2,0
8841,011_012_39,2,1,1,2,0
8842,011_012_5,2,1,1,2,0
8843,011_012_9,2,1,1,2,0
8844,011_013_10,0,2,1,2,0
8845,011_013_11,1,2,1,2,0
8846,011_013_12,2,1,1,2,0
8847,011_013_13,2,1,1,2,0
8848,011_013_14,2,1,1,2,0
8849,011_013_15,2,1,1,2,0
8850,011_013_16,2,1,1,2,0
8851,011_013_17,2,1,1,2,0
8852,011_013_21,2,1,1,2,0
8853,011_013_22,2,1,1,2,0
8854,011_013_23,2,1,1,2,0
8855,011_013_3,1,1,1,2,0
8856,011_013_4,1,1,1,2,0
8857,011_013_5,1,1,1,2,0
8858,011_013_6,1,2,2,2,0
8859,011_013_7,2,1,1,2,0
8860,011_013_8,2,1,1,2,0
8861,011_013_9,2,1,1,2,0
8862,011_014_1,1,1,2,2,0
8863,011_014_10,2,1,2,1,0
8864,011_014_12,1,1,2,2,0
8865,011_014_14,2,1,1,2,0
8866,011_014_15,2,1,1,2,0
8867,011_014_16,1,1,2,2,0
8868,011_014_17,2,1,1,2,0
8869,011_014_19,0,2,1,2,0
8870,011_014_2,2,1,3,2,0
8871,011_014_20,2,2,1,1,0
8872,011_014_3,2,1,2,2,0
8873,011_014_39,2,1,1,2,0
8874,011_014_4,1,1,3,2,0
8875,011_014_5,1,1,2,2,0
8876,011_014_6,1,1,3,2,0
8877,011_014_7,1,1,3,2,0
8878,011_014_8,1,1,3,2,0
8879,011_014_9,3,2,2,1,0
8880,011_015_1,1,1,3,2,0
8881,011_015_10,2,1,1,2,0
8882,011_015_12,2,1,1,2,0
8883,011_015_13,2,1,1,2,0
8884,011_015_14,2,1,1,2,0
8885,011_015_2,1,1,2,2,0
8886,011_015_3,1,1,2,2,0
8887,011_015_6,0,2,1,2,0
8888,011_015_8,2,1,1,2,0
8889,011_015_9,2,1,1,2,0
8890,011_016_11,2,1,1,2,0
8891,011_016_13,2,1,1,2,0
8892,011_016_14,2,1,1,2,0
8893,011_016_15,2,1,1,2,0
8894,011_016_16,0,2,1,2,0
8895,011_016_17,0,2,1,2,0
8896,011_016_18,2,1,1,2,0
8897,011_016_19,2,1,1,2,0
8898,011_016_4,2,1,1,2,0
8899,011_016_5,0,1,1,2,0
8900,011_016_50,2,1,1,2,0
8901,011_016_67,0,1,1,2,0
8902,011_016_88,2,1,1,2,0
8903,011_016_91,2,1,1,2,0
8904,011_017_1,1,1,2,2,0
8905,011_017_11,2,1,1,2,0
8906,011_017_12,2,1,1,2,0
8907,011_017_13,2,1,1,2,0
8908,011_017_16,2,1,1,2,0
8909,011_017_17,2,1,1,2,0
8910,011_017_20,2,1,1,2,0
8911,011_017_3,2,1,1,2,0
8912,011_017_33,2,1,1,2,0
8913,011_017_34,2,1,1,2,0
8914,011_017_39,2,1,1,2,0
8915,011_017_4,2,1,1,2,0
8916,011_017_40,2,1,1,2,0
8917,011_017_41,2,1,1,2,0
8918,011_017_5,2,1,1,2,0
8919,011_018_1,3,1,2,1,0
8920,011_018_10,1,1,2,2,0
8921,011_018_15,2,1,1,2,0
8922,011_018_16,2,1,1,2,0
8923,011_018_18,2,1,1,1,0
8924,011_018_19,2,1,1,2,0
8925,011_018_22,2,1,1,2,0
8926,011_018_23,2,1,1,2,0
8927,011_018_24,2,1,1,2,0
8928,011_018_25,2,1,1,2,0
8929,011_018_26,1,1,1,2,0
8930,011_018_27,3,1,2,1,0
8931,011_018_28,2,1,1,2,0
8932,011_018_29,2,1,1,2,0
8933,011_018_31,2,1,1,2,0
8934,011_018_4,1,1,1,2,0
8935,011_018_5,3,1,2,2,0
8936,011_018_6,1,1,2,2,0
8937,011_018_7,3,1,2,2,0
8938,011_018_9,2,1,1,1,0
8939,011_019_12,1,1,1,2,0
8940,011_019_13,2,1,1,2,0
8941,011_019_14,2,1,1,2,0
8942,011_019_15,2,1,1,2,0
8943,011_019_18,2,1,1,2,0
8944,011_019_19,2,1,1,2,0
8945,011_019_2,4,1,2,0,0
8946,011_019_20,1,2,1,2,0
8947,011_019_21,3,1,1,2,0
8948,011_019_28,2,1,1,2,0
8949,011_019_3,1,2,1,2,0
8950,011_019_33,2,2,1,2,0
8951,011_019_35,2,1,1,2,0
8952,011_019_36,2,2,1,1,0
8953,011_019_4,1,2,1,2,0
8954,011_019_6,2,1,1,2,0
8955,011_019_7,3,1,1,2,0
8956,011_020_1,3,2,2,1,0
